2024-01-22 16:00:00,40.16,14.18,16.29
2024-01-22 17:00:00,40.02,13.79,17.88
2024-01-22 18:00:00,39.12,13.08,18.51
2024-01-22 19:00:00,39.36,13.14,18.94
2024-01-22 20:00:00,40.02,13.11,18.70
2024-01-22 21:00:00,39.74,13.08,19.54
2024-01-22 22:00:00,38.73,13.47,22.47
2024-01-22 23:00:00,39.05,13.49,23.34
2024-01-23 00:00:00,68.47,10.01,70.74
2024-01-23 01:00:00,76.81,10.00,70.70
2024-01-23 02:00:00,94.58,10.15,68.06
2024-01-23 03:00:00,94.64,10.14,94.17
2024-01-23 04:00:00,82.11,10.16,95.14
2024-01-23 05:00:00,44.89,10.23,29.23
2024-01-23 06:00:00,40.76,12.58,35.12
2024-01-23 07:00:00,40.51,13.07,33.18
2024-01-23 08:00:00,39.96,13.04,27.13
2024-01-23 09:00:00,40.07,13.06,20.80
2024-01-23 10:00:00,39.90,13.06,20.03
2024-01-23 11:00:00,40.19,13.14,20.10
2024-01-23 12:00:00,40.01,13.89,19.05
2024-01-23 13:00:00,40.09,14.51,18.80
2024-01-23 14:00:00,40.14,13.99,18.54
2024-01-23 15:00:00,40.21,13.85,19.07
2024-01-23 16:00:00,40.24,13.86,19.23
2024-01-23 17:00:00,39.76,13.54,20.32
2024-01-23 18:00:00,38.73,12.83,20.18
2024-01-23 19:00:00,38.54,12.87,20.13
2024-01-23 20:00:00,38.60,12.91,20.16
2024-01-23 21:00:00,38.57,12.63,20.36
2024-01-23 22:00:00,39.62,12.99,20.50
2024-01-23 23:00:00,39.63,12.89,20.85
2024-01-24 00:00:00,39.76,9.74,31.48
2024-01-24 01:00:00,38.94,9.76,53.25
2024-01-24 02:00:00,38.92,9.82,57.20
2024-01-24 03:00:00,39.16,9.77,47.39
2024-01-24 04:00:00,38.89,9.76,41.33
2024-01-24 05:00:00,38.81,9.72,36.94
2024-01-24 06:00:00,38.43,11.99,21.80
